hashtag	cluster_C_leader(userID)	relative_frequency_H_C	frequency_H_in_C	frequency_H_overall	count_H_in_C	count_hashtags_in_C	count_H_entire_dataset	count_hashtags_entire_dataset
painpoints	 1167153177818361856	6222.22	.14	.0000225	1	7	2	88498
medtwitter	 1167153177818361856	499.47	.57	.0011412	4	7	101	88498
psychtwitter	 1167153177818361856	6208.42	.28	.0000451	2	7	4	88498
medtwitter	 1167153177818361856	499.47	.57	.0011412	4	7	101	88498
covid19	 1167330903955255296	8.53	.25	.0292887	3	12	2592	88498
johnsonout18	 1167330903955255296	1181.68	.08	.0000677	1	12	6	88498
safeedforall	 1167330903955255296	208.27	.08	.0003841	1	12	34	88498
kids	 1167330903955255296	38.06	.08	.0021017	1	12	186	88498
torycoviddisaster	 1167330903955255296	372.78	.08	.0002146	1	12	19	88498
johnsonout40	 1167330903955255296	7142.85	.08	.0000112	1	12	1	88498
covidvigil	 1167330903955255296	787.40	.08	.0001016	1	12	9	88498
covid19	 1167330903955255296	8.53	.25	.0292887	3	12	2592	88498
longcovid	 1167330903955255296	3.91	.08	.0204411	1	12	1809	88498
johnsonout54	 1167330903955255296	544.95	.08	.0001468	1	12	13	88498
covid19	 1167330903955255296	8.53	.25	.0292887	3	12	2592	88498
covidisnotover	 1167330903955255296	18.01	.08	.0044407	1	12	393	88498
longcovid	 1167466822649753607	26.90	.55	.0204411	5	9	1809	88498
meawarenesshour	 1167466822649753607	1218.16	.11	.0000903	1	9	8	88498
mecfs	 1167466822649753607	267.94	.33	.0012316	3	9	109	88498
longcovid	 1167466822649753607	26.90	.55	.0204411	5	9	1809	88498
mecfs	 1167466822649753607	267.94	.33	.0012316	3	9	109	88498
longcovid	 1167466822649753607	26.90	.55	.0204411	5	9	1809	88498
longcovidkids	 1167466822649753607	88.50	.11	.0012429	1	9	110	88498
longcovid	 1167466822649753607	26.90	.55	.0204411	5	9	1809	88498
mecfs	 1167466822649753607	267.94	.33	.0012316	3	9	109	88498
premier	 1167843938599952384	4434.58	.20	.0000451	1	5	4	88498
covid	 1167843938599952384	5.70	.40	.0701258	2	5	6206	88498
covid	 1167843938599952384	5.70	.40	.0701258	2	5	6206	88498
mrrrrrrinfection	 1167843938599952384	5917.15	.20	.0000338	1	5	3	88498
airborne	 1167843938599952384	52.67	.20	.0037966	1	5	336	88498
kalashnikov	 1168793622248067072	354.60	.02	.0000564	5	177	5	88498
women	 1168793622248067072	7.50	.03	.0040000	7	177	354	88498
men	 1168793622248067072	8.09	.07	.0086442	14	177	765	88498
ukraine	 1168793622248067072	2.28	.20	.0874031	37	177	7735	88498
kalashnikov	 1168793622248067072	354.60	.02	.0000564	5	177	5	88498
women	 1168793622248067072	7.50	.03	.0040000	7	177	354	88498
men	 1168793622248067072	8.09	.07	.0086442	14	177	765	88498
ukraine	 1168793622248067072	2.28	.20	.0874031	37	177	7735	88498
kalashnikov	 1168793622248067072	354.60	.02	.0000564	5	177	5	88498
women	 1168793622248067072	7.50	.03	.0040000	7	177	354	88498
men	 1168793622248067072	8.09	.07	.0086442	14	177	765	88498
ukraine	 1168793622248067072	2.28	.20	.0874031	37	177	7735	88498
kalashnikov	 1168793622248067072	354.60	.02	.0000564	5	177	5	88498
women	 1168793622248067072	7.50	.03	.0040000	7	177	354	88498
men	 1168793622248067072	8.09	.07	.0086442	14	177	765	88498
ukraine	 1168793622248067072	2.28	.20	.0874031	37	177	7735	88498
kalashnikov	 1168793622248067072	354.60	.02	.0000564	5	177	5	88498
women	 1168793622248067072	7.50	.03	.0040000	7	177	354	88498
men	 1168793622248067072	8.09	.07	.0086442	14	177	765	88498
ukraine	 1168793622248067072	2.28	.20	.0874031	37	177	7735	88498
standwithukraine	 1168793622248067072	5.31	.08	.0150511	15	177	1332	88498
ukraineunderattack	 1168793622248067072	0	0	.0021243	1	177	188	88498
kyiv	 1168793622248067072	14.10	.08	.0056724	15	177	502	88498
city	 1168793622248067072	8.85	.01	.0011299	2	177	100	88498
land	 1168793622248067072	1.66	.01	.0059888	2	177	530	88498
kyiv	 1168793622248067072	14.10	.08	.0056724	15	177	502	88498
city	 1168793622248067072	8.85	.01	.0011299	2	177	100	88498
land	 1168793622248067072	1.66	.01	.0059888	2	177	530	88498
kyiv	 1168793622248067072	14.10	.08	.0056724	15	177	502	88498
surprises	 1168793622248067072	0	0	.0000112	1	177	1	88498
putin	 1168793622248067072	10.55	.16	.0151641	29	177	1342	88498
airstrike	 1168793622248067072	0	0	.0000112	1	177	1	88498
kyiv	 1168793622248067072	14.10	.08	.0056724	15	177	502	88498
sirens	 1168793622248067072	0	0	.0000112	1	177	1	88498
russian	 1168793622248067072	1.25	.02	.0159099	5	177	1408	88498
swift	 1168793622248067072	0	0	.0004858	1	177	43	88498
putin	 1168793622248067072	10.55	.16	.0151641	29	177	1342	88498
berlin	 1168793622248067072	30.52	.01	.0003276	2	177	29	88498
ukraine	 1168793622248067072	2.28	.20	.0874031	37	177	7735	88498
standwithukraine	 1168793622248067072	5.31	.08	.0150511	15	177	1332	88498
berlin	 1168793622248067072	30.52	.01	.0003276	2	177	29	88498
ukraine	 1168793622248067072	2.28	.20	.0874031	37	177	7735	88498
standwithukraine	 1168793622248067072	5.31	.08	.0150511	15	177	1332	88498
prague	 1168793622248067072	0	0	.0000790	1	177	7	88498
standwithukriane	 1168793622248067072	0	0	.0018079	1	177	160	88498
parliament	 1168793622248067072	73.80	.01	.0001355	2	177	12	88498
eu	 1168793622248067072	1.70	.02	.0117290	4	177	1038	88498
russia	 1168793622248067072	1.23	.06	.0486790	12	177	4308	88498
parliament	 1168793622248067072	73.80	.01	.0001355	2	177	12	88498
eu	 1168793622248067072	1.70	.02	.0117290	4	177	1038	88498
russia	 1168793622248067072	1.23	.06	.0486790	12	177	4308	88498
kyiv	 1168793622248067072	14.10	.08	.0056724	15	177	502	88498
ukraine	 1168793622248067072	2.28	.20	.0874031	37	177	7735	88498
kyiv	 1168793622248067072	14.10	.08	.0056724	15	177	502	88498
ukraine	 1168793622248067072	2.28	.20	.0874031	37	177	7735	88498
kyiv	 1168793622248067072	14.10	.08	.0056724	15	177	502	88498
ukraine	 1168793622248067072	2.28	.20	.0874031	37	177	7735	88498
war	 1168793622248067072	.69	.02	.0289272	5	177	2560	88498
russia	 1168793622248067072	1.23	.06	.0486790	12	177	4308	88498
ukraine	 1168793622248067072	2.28	.20	.0874031	37	177	7735	88498
stopputinnow	 1168793622248067072	49.56	.07	.0014124	13	177	125	88498
kyiv	 1168793622248067072	14.10	.08	.0056724	15	177	502	88498
stopwar	 1168793622248067072	36.12	.02	.0005536	4	177	49	88498
standwithukraine️	 1168793622248067072	3.61	.01	.0027684	3	177	245	88498
kyiv	 1168793622248067072	14.10	.08	.0056724	15	177	502	88498
stopwar	 1168793622248067072	36.12	.02	.0005536	4	177	49	88498
standwithukraine️	 1168793622248067072	3.61	.01	.0027684	3	177	245	88498
putin	 1168793622248067072	10.55	.16	.0151641	29	177	1342	88498
ukraine	 1168793622248067072	2.28	.20	.0874031	37	177	7735	88498
stopputin	 1168793622248067072	28.85	.09	.0031187	16	177	276	88498
stopwar	 1168793622248067072	36.12	.02	.0005536	4	177	49	88498
putin	 1168793622248067072	10.55	.16	.0151641	29	177	1342	88498
ukraine	 1168793622248067072	2.28	.20	.0874031	37	177	7735	88498
stopputin	 1168793622248067072	28.85	.09	.0031187	16	177	276	88498
stopwar	 1168793622248067072	36.12	.02	.0005536	4	177	49	88498
michelle	 1168793622248067072	0	0	.0000225	1	177	2	88498
stopputinnow	 1168793622248067072	49.56	.07	.0014124	13	177	125	88498
kyiv	 1168793622248067072	14.10	.08	.0056724	15	177	502	88498
standwithukraine	 1168793622248067072	5.31	.08	.0150511	15	177	1332	88498
putin	 1168793622248067072	10.55	.16	.0151641	29	177	1342	88498
stopputinnow	 1168793622248067072	49.56	.07	.0014124	13	177	125	88498
putin	 1168793622248067072	10.55	.16	.0151641	29	177	1342	88498
putin	 1168793622248067072	10.55	.16	.0151641	29	177	1342	88498
stopputinnow	 1168793622248067072	49.56	.07	.0014124	13	177	125	88498
fightforukraine	 1168793622248067072	0	0	.0000338	1	177	3	88498
kahovka	 1168793622248067072	0	0	.0000112	1	177	1	88498
ukraine	 1168793622248067072	2.28	.20	.0874031	37	177	7735	88498
noflyzone	 1168793622248067072	14.75	.01	.0006779	2	177	60	88498
kyiv	 1168793622248067072	14.10	.08	.0056724	15	177	502	88498
women	 1168793622248067072	7.50	.03	.0040000	7	177	354	88498
internationalwomensday	 1168793622248067072	0	0	.0008135	1	177	72	88498
ukraine	 1168793622248067072	2.28	.20	.0874031	37	177	7735	88498
animals	 1168793622248067072	0	0	.0012203	1	177	108	88498
standwithukraine	 1168793622248067072	5.31	.08	.0150511	15	177	1332	88498
putin	 1168793622248067072	10.55	.16	.0151641	29	177	1342	88498
standwithukraine️	 1168793622248067072	3.61	.01	.0027684	3	177	245	88498
noflyzoneua	 1168793622248067072	0	0	.0000338	1	177	3	88498
mariupol	 1168793622248067072	7.69	.03	.0038983	7	177	345	88498
swastika	 1168793622248067072	0	0	.0000112	1	177	1	88498
stopputinnow	 1168793622248067072	49.56	.07	.0014124	13	177	125	88498
stopputin	 1168793622248067072	28.85	.09	.0031187	16	177	276	88498
stoprussia	 1168793622248067072	3.13	.01	.0031865	2	177	282	88498
mariupol	 1168793622248067072	7.69	.03	.0038983	7	177	345	88498
irpin	 1168793622248067072	23.29	.01	.0004293	3	177	38	88498
mykolaiv	 1168793622248067072	23.29	.01	.0004293	2	177	38	88498
mariupol	 1168793622248067072	7.69	.03	.0038983	7	177	345	88498
irpin	 1168793622248067072	23.29	.01	.0004293	3	177	38	88498
mykolaiv	 1168793622248067072	23.29	.01	.0004293	2	177	38	88498
ukrainians	 1168793622248067072	9.31	.01	.0010734	2	177	95	88498
ukrainian	 1168793622248067072	4.99	.03	.0060114	7	177	532	88498
ukrainian	 1168793622248067072	4.99	.03	.0060114	7	177	532	88498
standwithukraine	 1168793622248067072	5.31	.08	.0150511	15	177	1332	88498
ukrainian	 1168793622248067072	4.99	.03	.0060114	7	177	532	88498
duda	 1168793622248067072	0	0	.0000225	1	177	2	88498
ukrainian	 1168793622248067072	4.99	.03	.0060114	7	177	532	88498
russia	 1168793622248067072	1.23	.06	.0486790	12	177	4308	88498
china	 1168793622248067072	0	0	.0017062	1	177	151	88498
ukraine	 1168793622248067072	2.28	.20	.0874031	37	177	7735	88498
army	 1168793622248067072	7.13	.01	.0014011	2	177	124	88498
resistance	 1168793622248067072	0	0	.0012655	1	177	112	88498
standwithukraine	 1168793622248067072	5.31	.08	.0150511	15	177	1332	88498
russia	 1168793622248067072	1.23	.06	.0486790	12	177	4308	88498
putin	 1168793622248067072	10.55	.16	.0151641	29	177	1342	88498
stopputinnow	 1168793622248067072	49.56	.07	.0014124	13	177	125	88498
putin	 1168793622248067072	10.55	.16	.0151641	29	177	1342	88498
stopputinnow	 1168793622248067072	49.56	.07	.0014124	13	177	125	88498
putin	 1168793622248067072	10.55	.16	.0151641	29	177	1342	88498
stopputinnow	 1168793622248067072	49.56	.07	.0014124	13	177	125	88498
ukrainianswillresist	 1168793622248067072	0	0	.0000451	1	177	4	88498
ukrainianarmy	 1168793622248067072	0	0	.0001242	1	177	11	88498
standwithukraine	 1168793622248067072	5.31	.08	.0150511	15	177	1332	88498
ukraine	 1168793622248067072	2.28	.20	.0874031	37	177	7735	88498
putin	 1168793622248067072	10.55	.16	.0151641	29	177	1342	88498
ussr	 1168793622248067072	0	0	.0000338	1	177	3	88498
stopputinnow	 1168793622248067072	49.56	.07	.0014124	13	177	125	88498
latvia	 1168793622248067072	0	0	.0001129	1	177	10	88498
standwithukraine	 1168793622248067072	5.31	.08	.0150511	15	177	1332	88498
biden	 1168793622248067072	0	0	.0018418	1	177	163	88498
natosummit	 1168793622248067072	0	0	.0000677	1	177	6	88498
stoprussianow	 1168793622248067072	0	0	.0000564	1	177	5	88498
kyiv	 1168793622248067072	14.10	.08	.0056724	15	177	502	88498
russians	 1168793622248067072	10.29	.01	.0009717	3	177	86	88498
stopputinnow	 1168793622248067072	49.56	.07	.0014124	13	177	125	88498
bucha	 1168793622248067072	13.01	.03	.0023051	6	177	204	88498
kyiv	 1168793622248067072	14.10	.08	.0056724	15	177	502	88498
stopputinnow	 1168793622248067072	49.56	.07	.0014124	13	177	125	88498
bucha	 1168793622248067072	13.01	.03	.0023051	6	177	204	88498
kyiv	 1168793622248067072	14.10	.08	.0056724	15	177	502	88498
stopputinnow	 1168793622248067072	49.56	.07	.0014124	13	177	125	88498
buchamrrrrrracre	 1168793622248067072	11.64	.01	.0008587	2	177	76	88498
buchamrrrrrracre	 1168793622248067072	11.64	.01	.0008587	2	177	76	88498
humanitarian	 1168793622248067072	0	0	.0000451	1	177	4	88498
standwithukraine	 1168793622248067072	5.31	.08	.0150511	15	177	1332	88498
buchagenocide	 1168793622248067072	0	0	.0000564	1	177	5	88498
irpin	 1168793622248067072	23.29	.01	.0004293	3	177	38	88498
russians	 1168793622248067072	10.29	.01	.0009717	3	177	86	88498
standwithukraine	 1168793622248067072	5.31	.08	.0150511	15	177	1332	88498
borodyanka	 1168793622248067072	0	0	.0001016	1	177	9	88498
russia	 1168793622248067072	1.23	.06	.0486790	12	177	4308	88498
russians	 1168793622248067072	10.29	.01	.0009717	3	177	86	88498
mariupol	 1168793622248067072	7.69	.03	.0038983	7	177	345	88498
putin	 1168793622248067072	10.55	.16	.0151641	29	177	1342	88498
stopputinnow	 1168793622248067072	49.56	.07	.0014124	13	177	125	88498
mariupol	 1168793622248067072	7.69	.03	.0038983	7	177	345	88498
mariupol	 1168793622248067072	7.69	.03	.0038983	7	177	345	88498
armukrainenow	 1168793622248067072	8.67	.01	.0011525	2	177	102	88498
bucha	 1168793622248067072	13.01	.03	.0023051	6	177	204	88498
mariupol	 1168793622248067072	7.69	.03	.0038983	7	177	345	88498
genocide	 1168793622248067072	8.85	.01	.0011299	2	177	100	88498
easter	 1168793622248067072	18.83	.01	.0005310	2	177	47	88498
eastersunday	 1168793622248067072	0	0	.0000225	1	177	2	88498
us	 1168793622248067072	.72	.08	.1103301	15	177	9764	88498
ukraine	 1168793622248067072	2.28	.20	.0874031	37	177	7735	88498
usa	 1168793622248067072	0	0	.0052204	1	177	462	88498
armukrainenow	 1168793622248067072	8.67	.01	.0011525	2	177	102	88498
kyiv	 1168793622248067072	14.10	.08	.0056724	15	177	502	88498
standwithukraine	 1168793622248067072	5.31	.08	.0150511	15	177	1332	88498
longcovid	 1169989273468190728	36.69	.75	.0204411	6	8	1809	88498
longcovid	 1169989273468190728	36.69	.75	.0204411	6	8	1809	88498
treatlongcovid	 1169989273468190728	316.09	.25	.0007909	2	8	70	88498
treatlongcovid	 1169989273468190728	316.09	.25	.0007909	2	8	70	88498
longcovid	 1169989273468190728	36.69	.75	.0204411	6	8	1809	88498
longhaulers	 1169989273468190728	531.20	.12	.0002259	1	8	20	88498
longcovidkids	 1169989273468190728	96.54	.12	.0012429	1	8	110	88498
postcovidsyndrome	 1169989273468190728	5333.33	.12	.0000225	1	8	2	88498
marshallfire	 117004374	1302.08	.25	.0001920	1	4	17	88498
boulder	 117004374	3906.25	.75	.0001920	3	4	17	88498
boulder	 117004374	3906.25	.75	.0001920	3	4	17	88498
boulder	 117004374	3906.25	.75	.0001920	3	4	17	88498
oathkeepers	 1171109054	1181.68	.08	.0000677	1	12	6	88498
january6th	 1171109054	127.57	.16	.0012542	2	12	111	88498
ukraine	 1171109054	3.77	.33	.0874031	4	12	7735	88498
ukraine	 1171109054	3.77	.33	.0874031	4	12	7735	88498
ukraine	 1171109054	3.77	.33	.0874031	4	12	7735	88498
ukraine	 1171109054	3.77	.33	.0874031	4	12	7735	88498
refugee	 1171109054	47.20	.08	.0016949	1	12	150	88498
eu	 1171109054	6.82	.08	.0117290	1	12	1038	88498
internationalcriminalcourt	 1171109054	3555.55	.08	.0000225	1	12	2	88498
january6th	 1171109054	127.57	.16	.0012542	2	12	111	88498
bucha	 1171109054	34.70	.08	.0023051	1	12	204	88498
russianwarcrimes	 1171109054	50.93	.08	.0015706	1	12	139	88498
january6th	 1172545640360022019	31.89	.04	.0012542	1	22	111	88498
votebluetosavedemocracy	 1172545640360022019	147.54	.04	.0002711	1	22	24	88498
getvaccinated	 1172545640360022019	44.25	.04	.0009039	1	22	80	88498
arresttrumpnow	 1172545640360022019	1771.65	.18	.0001016	4	22	9	88498
lockhimup	 1172545640360022019	846.80	.22	.0002598	5	22	23	88498
arresttrumpnow	 1172545640360022019	1771.65	.18	.0001016	4	22	9	88498
lockhimup	 1172545640360022019	846.80	.22	.0002598	5	22	23	88498
arresttrumpnow	 1172545640360022019	1771.65	.18	.0001016	4	22	9	88498
lockhimup	 1172545640360022019	846.80	.22	.0002598	5	22	23	88498
trumpcrimefamily	 1172545640360022019	204.26	.09	.0004406	2	22	39	88498
lockhimup	 1172545640360022019	846.80	.22	.0002598	5	22	23	88498
toiletwatergate	 1172545640360022019	1183.43	.04	.0000338	1	22	3	88498
lockthemallup	 1172545640360022019	1995.56	.09	.0000451	2	22	4	88498
lockthemallup	 1172545640360022019	1995.56	.09	.0000451	2	22	4	88498
arresttrumpnow	 1172545640360022019	1771.65	.18	.0001016	4	22	9	88498
rushlimbaugh	 1172545640360022019	3571.42	.04	.0000112	1	22	1	88498
trumpisacriminal	 1172545640360022019	724.63	.09	.0001242	2	22	11	88498
hillarywasrightabouteverything	 1172545640360022019	1777.77	.04	.0000225	1	22	2	88498
lockhimup	 1172545640360022019	846.80	.22	.0002598	5	22	23	88498
trumpisacriminal	 1172545640360022019	724.63	.09	.0001242	2	22	11	88498
trumpcrimefamily	 1172545640360022019	204.26	.09	.0004406	2	22	39	88498
gymjordan	 1172545640360022019	709.21	.04	.0000564	1	22	5	88498
yegcc	 1173497359193391104	1311.47	.40	.0003050	2	5	27	88498
ableg	 1173497359193391104	42.14	.40	.0094917	2	5	840	88498
abpoli	 1173497359193391104	76.95	.20	.0025989	1	5	230	88498
ableg	 1173497359193391104	42.14	.40	.0094917	2	5	840	88498
yegcc	 1173497359193391104	1311.47	.40	.0003050	2	5	27	88498
london	 1173501470345445376	0	0	.0009039	1	178	80	88498
busdriver	 1173501470345445376	295.85	.01	.0000338	2	178	3	88498
covid_19	 1173501470345445376	0	0	.0009152	1	178	81	88498
uk	 1173501470345445376	.54	.06	.1107821	11	178	9804	88498
europe	 1173501470345445376	0	0	.0006440	1	178	57	88498
omicronvirus	 1173501470345445376	0	0	.0000338	1	178	3	88498
schoolstrike2022	 1173501470345445376	42.15	.01	.0002372	3	178	21	88498
tfl	 1173501470345445376	0	0	.0002711	1	178	24	88498
mta	 1173501470345445376	0	0	.0000564	1	178	5	88498
liveupdates	 1173501470345445376	444.44	.01	.0000225	2	178	2	88498
us	 1173501470345445376	.72	.08	.1103301	16	178	9764	88498
schools	 1173501470345445376	10.17	.02	.0019661	5	178	174	88498
school2021	 1173501470345445376	0	0	.0000112	1	178	1	88498
schoolstrike2022	 1173501470345445376	42.15	.01	.0002372	3	178	21	88498
johnsonouttoday	 1173501470345445376	0	0	.0001355	1	178	12	88498
labour	 1173501470345445376	0	0	.0005310	1	178	47	88498
corbynwasright	 1173501470345445376	0	0	.0000225	1	178	2	88498
corbyn	 1173501470345445376	147.71	.01	.0000677	2	178	6	88498
tuc	 1173501470345445376	0	0	.0006553	1	178	58	88498
schoolstrike2022	 1173501470345445376	42.15	.01	.0002372	3	178	21	88498
china	 1173501470345445376	0	0	.0017062	1	178	151	88498
mediaset	 1173501470345445376	0	0	.0000112	1	178	1	88498
media	 1173501470345445376	8.11	.01	.0012316	3	178	109	88498
hamstergate	 1173501470345445376	0	0	.0000112	1	178	1	88498
hamsters	 1173501470345445376	0	0	.0000112	1	178	1	88498
zerocovid	 1173501470345445376	33.40	.02	.0005988	4	178	53	88498
longcovidkids	 1173501470345445376	8.04	.01	.0012429	3	178	110	88498
longcovid	 1173501470345445376	1.46	.03	.0204411	6	178	1809	88498
warcraft	 1173501470345445376	0	0	.0000112	1	178	1	88498
westbengal	 1173501470345445376	0	0	.0000112	1	178	1	88498
india	 1173501470345445376	0	0	.0004519	1	178	40	88498
modi	 1173501470345445376	0	0	.0000338	1	178	3	88498
mumbai	 1173501470345445376	0	0	.0000112	1	178	1	88498
tamilnadu	 1173501470345445376	0	0	.0000225	1	178	2	88498
madras	 1173501470345445376	0	0	.0000112	1	178	1	88498
delhi	 1173501470345445376	0	0	.0000338	1	178	3	88498
omicron	 1173501470345445376	4.30	.03	.0069606	6	178	616	88498
mamatabanerjee	 1173501470345445376	0	0	.0000112	1	178	1	88498
kolkatta	 1173501470345445376	0	0	.0000112	1	178	1	88498
zerocovid	 1173501470345445376	33.40	.02	.0005988	4	178	53	88498
ba2	 1173501470345445376	6.96	.02	.0028701	4	178	254	88498
ba2variant	 1173501470345445376	0	0	.0003502	1	178	31	88498
omikron	 1173501470345445376	177.30	.01	.0000564	2	178	5	88498
longcovidkids	 1173501470345445376	8.04	.01	.0012429	3	178	110	88498
wirstreiken	 1173501470345445376	0	0	.0000338	1	178	3	88498
nichtmituns	 1173501470345445376	0	0	.0000225	1	178	2	88498
schoolsreopen	 1173501470345445376	0	0	.0000112	1	178	1	88498
omikron	 1173501470345445376	177.30	.01	.0000564	2	178	5	88498
kids	 1173501470345445376	9.51	.02	.0021017	4	178	186	88498
longcovid	 1173501470345445376	1.46	.03	.0204411	6	178	1809	88498
lauterbach	 1173501470345445376	0	0	.0001242	1	178	11	88498
liveupdates	 1173501470345445376	444.44	.01	.0000225	2	178	2	88498
us	 1173501470345445376	.72	.08	.1103301	16	178	9764	88498
storm	 1173501470345445376	15.25	.02	.0013107	4	178	116	88498
stormhour	 1173501470345445376	0	0	.0001242	1	178	11	88498
weathercloud	 1173501470345445376	0	0	.0000112	1	178	1	88498
weather	 1173501470345445376	9.41	.01	.0010621	2	178	94	88498
usa	 1173501470345445376	0	0	.0052204	1	178	462	88498
midwest	 1173501470345445376	0	0	.0000112	1	178	1	88498
winterstormlandon	 1173501470345445376	0	0	.0000112	1	178	1	88498
winterstormwarning	 1173501470345445376	0	0	.0000112	1	178	1	88498
olympics	 1173501470345445376	21.58	.01	.0004632	2	178	41	88498
olympia	 1173501470345445376	295.85	.01	.0000338	2	178	3	88498
olympics2022	 1173501470345445376	0	0	.0000903	1	178	8	88498
olympia2022	 1173501470345445376	0	0	.0000112	1	178	1	88498
olympicgames	 1173501470345445376	0	0	.0000225	1	178	2	88498
olympischespelen	 1173501470345445376	0	0	.0000112	1	178	1	88498
olympischewinterspiele	 1173501470345445376	0	0	.0000112	1	178	1	88498
worldwar3	 1173501470345445376	46.58	.02	.0004293	5	178	38	88498
busdriver	 1173501470345445376	295.85	.01	.0000338	2	178	3	88498
traindriver	 1173501470345445376	0	0	.0000112	1	178	1	88498
berlin	 1173501470345445376	61.05	.02	.0003276	4	178	29	88498
omicron	 1173501470345445376	4.30	.03	.0069606	6	178	616	88498
children	 1173501470345445376	0	0	.0007570	1	178	67	88498
zerocovid	 1173501470345445376	33.40	.02	.0005988	4	178	53	88498
berlinale	 1173501470345445376	221.72	.01	.0000451	2	178	4	88498
berlin	 1173501470345445376	61.05	.02	.0003276	4	178	29	88498
berlinale	 1173501470345445376	221.72	.01	.0000451	2	178	4	88498
filmtwitter	 1173501470345445376	0	0	.0001694	1	178	15	88498
protest	 1173501470345445376	8.93	.01	.0011186	3	178	99	88498
omicron	 1173501470345445376	4.30	.03	.0069606	6	178	616	88498
saverayan	 1173501470345445376	147.71	.01	.0000677	2	178	6	88498
saverayanlive	 1173501470345445376	0	0	.0000112	1	178	1	88498
saverayyan	 1173501470345445376	0	0	.0000112	1	178	1	88498
maroc	 1173501470345445376	444.44	.01	.0000225	2	178	2	88498
marocco	 1173501470345445376	0	0	.0000112	1	178	1	88498
tegnell	 1173501470345445376	0	0	.0000112	1	178	1	88498
swedish	 1173501470345445376	0	0	.0000338	1	178	3	88498
books	 1173501470345445376	0	0	.0002824	1	178	25	88498
ukraineconflict	 1173501470345445376	12.12	.01	.0008248	2	178	73	88498
worldwar3	 1173501470345445376	46.58	.02	.0004293	5	178	38	88498
ukraine	 1173501470345445376	.45	.04	.0874031	8	178	7735	88498
kiew	 1173501470345445376	0	0	.0000451	1	178	4	88498
warmongers	 1173501470345445376	0	0	.0000112	1	178	1	88498
kiev	 1173501470345445376	0	0	.0004745	1	178	42	88498
book	 1173501470345445376	15.80	.02	.0012655	4	178	112	88498
usw	 1173501470345445376	0	0	.0001016	1	178	9	88498
exxonmobil	 1173501470345445376	0	0	.0000225	1	178	2	88498
texaslockout	 1173501470345445376	0	0	.0000112	1	178	1	88498
oilers	 1173501470345445376	0	0	.0000112	1	178	1	88498
oilandgas	 1173501470345445376	0	0	.0000338	1	178	3	88498
oilworker	 1173501470345445376	0	0	.0000225	1	178	2	88498
strike	 1173501470345445376	5.33	.03	.0056272	7	178	498	88498
ukrainian	 1173501470345445376	1.66	.01	.0060114	2	178	532	88498
russian	 1173501470345445376	.62	.01	.0159099	2	178	1408	88498
warmongerjoe	 1173501470345445376	0	0	.0000112	1	178	1	88498
ukrainerussiacrisis	 1173501470345445376	0	0	.0003841	1	178	34	88498
munichsecurityconference	 1173501470345445376	0	0	.0000338	1	178	3	88498
worldwar3	 1173501470345445376	46.58	.02	.0004293	5	178	38	88498
southkorea	 1173501470345445376	0	0	.0000338	1	178	3	88498
logisticstrike	 1173501470345445376	0	0	.0000112	1	178	1	88498
strike	 1173501470345445376	5.33	.03	.0056272	7	178	498	88498
delivery	 1173501470345445376	0	0	.0000225	1	178	2	88498
seoul	 1173501470345445376	444.44	.01	.0000225	2	178	2	88498
seoulto100m	 1173501470345445376	0	0	.0000112	1	178	1	88498
striker	 1173501470345445376	0	0	.0000112	1	178	1	88498
asia	 1173501470345445376	0	0	.0001694	1	178	15	88498
gorillas	 1173501470345445376	0	0	.0000225	1	178	2	88498
flink	 1173501470345445376	0	0	.0000112	1	178	1	88498
panda	 1173501470345445376	0	0	.0000451	1	178	4	88498
lieferando	 1173501470345445376	0	0	.0000112	1	178	1	88498
ukraine	 1173501470345445376	.45	.04	.0874031	8	178	7735	88498
nato	 1173501470345445376	1.43	.01	.0069832	2	178	618	88498
policebrutality	 1173501470345445376	0	0	.0000564	1	178	5	88498
antiwarprotest	 1173501470345445376	444.44	.01	.0000225	2	178	2	88498
ukraine	 1173501470345445376	.45	.04	.0874031	8	178	7735	88498
nato	 1173501470345445376	1.43	.01	.0069832	2	178	618	88498
russia	 1173501470345445376	.61	.03	.0486790	7	178	4308	88498
worldwar3	 1173501470345445376	46.58	.02	.0004293	5	178	38	88498
moscow	 1173501470345445376	0	0	.0008361	1	178	74	88498
russian	 1173501470345445376	.62	.01	.0159099	2	178	1408	88498
ukrainian	 1173501470345445376	1.66	.01	.0060114	2	178	532	88498
russiaukraineconflict	 1173501470345445376	0	0	.0005988	1	178	53	88498
longcovid	 1173501470345445376	1.46	.03	.0204411	6	178	1809	88498
longcovidkids	 1173501470345445376	8.04	.01	.0012429	3	178	110	88498
long	 1173501470345445376	1.41	.03	.0212321	7	178	1879	88498
ba2	 1173501470345445376	6.96	.02	.0028701	4	178	254	88498
omicron	 1173501470345445376	4.30	.03	.0069606	6	178	616	88498
interview	 1173501470345445376	0	0	.0000225	1	178	2	88498
global	 1173501470345445376	0	0	.0003389	1	178	30	88498
science	 1173501470345445376	0	0	.0012994	1	178	115	88498
lockdown	 1173501470345445376	0	0	.0004067	1	178	36	88498
zerocovid	 1173501470345445376	33.40	.02	.0005988	4	178	53	88498
neuseeland	 1173501470345445376	0	0	.0000112	1	178	1	88498
